banco,mes,year,roa,size,cap,loan,dep,prov,pbi,tc,i,ftamn,tpmn
BCP,enero ,2019,1.59506029016961,-0.50873875889878,-2.34321157822191,-0.250447706012396,1.04914641354015,4.27605567278623,1.7532760764844,3.41428343611001,0,,
BCP,febrero,2019,1.16438837066842,-0.285389309902534,-0.141143260409312,0.323691753116619,-0.561961555063301,-1.83208695239703,2.13492375035078,1.76593631187655,0,,
BCP,marzo,2019,-1.62240918049112,0.46332929661492,0.777385159010597,0.0798840785207332,0.221530665514316,-0.468475358188483,3.40885093436419,1.24080478373935,0,,
BCP,abril,2019,1.89730444397634,1.17014717353831,8.62552594670407,0.63191861547096,0.611319681098081,-1.25650444878204,0.0366887353794352,1.67150981417612,0,,
BCP,mayo,2019,-0.504361748978148,0.374920282645887,-0.32278889606198,0.241718053799256,0.685906589348582,-0.248625133512917,0.67200073789397,0.868221989091115,0,,
BCP,junio,2019,0.454813794887007,0.544698146355625,-1.10103626943005,1.07841184174938,-3.0569792158592,0.83991414737622,2.75995067928679,1.02993399079323,0,,
BCP,julio,2019,-0.0703375681466619,0.34835414624102,-2.09561231172233,-0.0211971827691889,1.33631583510976,-1.40067305415795,3.86117467997946,0.12018885163151,0,,
BCP,agosto,2019,0.742488459912852,3.54253215618058,-0.735785953177254,0.0927784949356944,1.84434665910824,0.361188327173098,3.62162869410089,2.42973167886264,-9.09090909090909,,
BCP,septiembre,2019,-0.494389260645588,-1.08250839432718,-0.269541778975736,-0.194444239793073,-1.82337784999137,-0.365107020364482,2.31604208234231,1.25107241643821,0,,
BCP,octubre,2019,-0.568005526689872,27.9805214567337,4.39189189189188,0.348261884420764,1.09648543658336,56.532369794327,2.35741822891954,0.660195055292323,0,,
BCP,noviembre,2019,0.191213743197092,0.727796239769952,-1.10032362459547,-0.849734568216135,1.23421821716842,5.1989611607986,2.01402466397902,0.0927839698652554,-10,,
BCP,diciembre,2019,-1.95022389958169,-21.8953322157899,-4.77748691099476,-0.32095195493791,-0.879726342200242,-40.4149352506346,1.10774689916319,0.114209359810415,0,,
BCP,enero ,2020,-0.957993861229955,0.567363313602726,-0.549828178694159,-0.284186501860055,-0.179976035465283,1.51348907486698,3.0400000000003,0.0907905105274428,0,,
BCP,febrero,2020,0.0817039182033192,2.32497469432849,-2.83344851416724,0.130562309698239,0.369643776417387,-3.01132052411879,3.96999999999993,2.50517972951949,0,,
BCP,marzo,2020,-8.42665881351569,3.62996012916759,-1.42247510668564,-1.52806214201291,1.99553862768195,-1.11355715777053,-16.76,5.3559202161709,-44.4444444444444,,
BCP,abril,2020,-10.2245294592088,3.01242305989695,-2.45310245310245,-1.83704103071122,-1.42017550876232,7.11008722667329,-39.09,1.42471877837458,-80,,
BCP,mayo,2020,-10.6587479293066,12.9602985349814,7.39644970414201,-1.69030909024474,-3.65607086714014,-0.797861798026209,-32.5899999999998,0.985945841710194,0,,
BCP,junio,2020,-11.6068554194154,-2.00545680268372,0.826446280991743,-3.00434219384134,-0.0783754775947229,12.8057864359381,-18.3900000000002,3.36675214966302,0,,
BCP,julio,2020,-13.9829544717525,3.51991419122197,1.09289617486339,-2.78399195533103,0.53067186135376,9.91067295327471,-11.3299999999998,5.96086113024436,0,,
BCP,agosto,2020,-17.3277105920312,1.03029039422438,0,-3.44450109837053,0.536405133676221,7.93217916802806,-9.29999999999965,5.12586397920947,0,,
BCP,septiembre,2020,-16.3603762334541,0.184442506817977,3.51351351351351,-3.00848129807914,1.34595025803883,9.11421482510159,-6.23999999999986,5.41802835455271,0,,
BCP,octubre,2020,-18.2673253037135,-0.239981784638808,0.456919060052221,-3.71436722440862,0.324898466999705,5.61233610466847,-3.30000000000041,6.4497461692164,0,,
BCP,noviembre,2020,-22.8173511809446,0.727796239769952,-0.974658869395714,-2.89568193334299,1.23421821716842,5.1989611607986,-2.54000000000007,5.98756484269835,0,,
BCP,diciembre,2020,-22.2321109625233,0.960697915090672,-0.459317585301839,-4.20250660126204,1.13746620497939,1.24413176983711,0.580000000000011,6.73089958387698,0,,
BCP,enero ,2021,-18.972121606791,1.04906211506551,-1.5820698747528,-3.57556628195385,-0.165817456448983,0.687453873718534,-1.01997818269747,7.57881967569653,0,,
BCP,febrero,2021,-25.2244435606913,2.35885688722381,-0.133958472873406,-4.14915836835187,0.518076477555245,2.09420890746225,-3.78000022559303,6.75776795157335,0,,
BCP,marzo,2021,19.9726625421,-0.276521838283005,0.0670690811535868,-2.1832785389045,1.53593695161265,1.18093031948969,18.2100044622133,6.23161653502974,0,,
BCP,abril,2021,27.792864645669,-1.37737267858536,10.3217158176944,-1.50665199992325,1.15895794673409,-3.10626056112515,58.4903436908341,10.7762309960032,0,,
Scotiabank Peru,enero ,2014,-4.27830965720221,0.52923643397673,1.84615384615385,-1.82080780506571,0.200410706120449,3.34147371167152,4.22816443319077,8.4829845503721,0,,
Scotiabank Peru,febrero,2014,-1.63258148339394,1.00720353829031,-1.58610271903324,-1.3352132074076,0.671877987742844,2.79420003605838,5.20823179633005,6.31387206602532,0,,
Scotiabank Peru,marzo,2014,-2.5154654423743,-1.94791187081831,0.613967766692249,-0.95862969911278,1.25421037474697,-2.55887139938905,5.41227520969711,6.23702300998455,0,,
Scotiabank Peru,abril,2014,-2.51841782687321,-0.344591704892235,1.67810831426393,-0.446866929926335,-1.20849223224406,2.08191019675375,2.92329434852197,5.94757916413585,0,,
Scotiabank Peru,mayo,2014,0.700457917571448,0.573927738473844,-0.675168792198048,-0.170696974108324,-2.06149017129269,1.06199761355542,2.5905331111518,3.93830325468327,0,,
Scotiabank Peru,junio,2014,-0.185007748718344,2.61849244550972,-1.96374622356495,-0.153800392158361,0.718337298135632,-0.942882532610737,0.378163855204799,0.347081804547572,0,,
Scotiabank Peru,julio,2014,0.668199735343162,-2.44389690465602,-1.54083204930663,0.048630223594573,-6.74026369759257,0.362295856806244,1.44991902920236,-0.962207883132976,-6.25,,
Scotiabank Peru,agosto,2014,2.71820137361312,3.14924013968964,6.88575899843506,1.092081454138,-1.98921031990354,-1.56493110617534,1.35323588063804,-0.509538357500744,0,,
Scotiabank Peru,septiembre,2014,-4.34900504984519,5.75128530661532,-2.78184480234261,-3.20324668720101,-1.74370351765698,-2.04692530950226,2.67317275379179,1.98905171859726,-6.66666666666667,,
Scotiabank Peru,octubre,2014,2.2935776785665,-1.16247599683502,0.828313253012057,-0.0742783650680577,-0.721821930501596,2.71451522010391,2.27335718776672,3.49542159747155,0,,
Scotiabank Peru,noviembre,2014,6.78031167360085,-1.68981658121837,-0.597460791635549,0.464958328558343,0.356411146698687,-3.40122458379598,0.157154628621769,2.67568678427469,0,,
Scotiabank Peru,diciembre,2014,2.7365952444952,2.12893819592593,-0.826446280991745,0.670215649388932,0.937850254249373,-2.86820064219084,0.793651694563594,3.78621079379893,0,,
Scotiabank Peru,enero ,2015,-1.77128049866967,7.39037505064267,-2.34848484848484,0.130076133712058,-1.21437150796943,2.225514158811,1.5598279965584,3.71579796056041,-7.14285714285714,,
Scotiabank Peru,febrero,2015,0.939107650246589,0.978278199127164,0.387897595034903,0.313723928524346,2.07062108098947,1.13227077197842,1.23216053850744,6.4774062244866,0,,
Scotiabank Peru,marzo,2015,2.57012188832778,1.72138586503915,4.32766615146832,-0.0342645932941891,1.36103317248142,0.53742835323407,2.93464556248251,6.85770961840168,0,,
Scotiabank Peru,abril,2015,-0.194310382733522,3.90386164554046,-0.740740740740738,-0.951082284687197,-0.675038412383708,0.229541513904929,4.19581948490056,8.16463718634215,0,,
Scotiabank Peru,mayo,2015,-1.60133872086981,4.12956428959382,-0.462996180811598,-0.608635413827831,-1.03036316809555,5.8561833376505,1.28136437046267,9.31690161543347,0,,
Scotiabank Peru,junio,2015,-1.53674062718339,-2.4703851988174,1.2898637229747,0.0468824405776956,-3.47596886669668,2.8924384267467,4.08388439643235,9.39620098830411,0,,
Scotiabank Peru,julio,2015,-1.67998508012397,-0.720664428149277,0.148038490007399,-0.270350455616922,-2.46987561637784,-1.59808654626012,3.60173354116187,10.4417654020552,0,,
Scotiabank Peru,agosto,2015,1.16295163580417,5.26350881530946,5.39541759053955,1.05282572457406,-0.0781513830765696,-1.11782817207312,2.66913960277215,10.8056885884332,0,,
Scotiabank Peru,septiembre,2015,-3.9429011916719,1.3467112748214,-1.47265077138849,-0.177040610863821,0.512009017412725,-4.26147339354453,3.18865379850733,8.12128584810958,7.69230769230769,,
Scotiabank Peru,octubre,2015,-2.91023792387029,0.710130955734436,-1.70818505338078,-0.250178865538408,0.186713371826558,3.60313284136597,3.27516366147704,8.01693724096263,0,,
Scotiabank Peru,noviembre,2015,-5.06579735642933,4.55276458777807,-0.0724112961621998,-0.0362653939528882,2.16251131528467,2.01777419726422,3.94509210356024,10.0507941640708,0,,
Scotiabank Peru,diciembre,2015,-1.33335585969462,-0.11225760736622,-2.17391304347827,-0.374499790590031,-0.424943686545648,-1.15458407325281,6.51171232918273,10.2078040355097,7.14285714285714,,
Scotiabank Peru,enero ,2016,1.41656176237388,0.80794958322608,3.48148148148149,1.1462964757786,-1.75675932159457,0.786098189241839,3.5371521375162,10.8294475354414,6.66666666666667,,
Scotiabank Peru,febrero,2016,0.263326104336618,1.07871931471882,-2.43378668575519,1.32297298259011,0.742042194358112,2.69108265548956,6.42260004513846,10.1154155013125,6.25,,
Scotiabank Peru,marzo,2016,-0.711766086277768,-4.7586582216545,-1.17388114453412,-0.640782200584567,-1.57675295268642,2.3182098491372,3.55575312326125,6.56728858830644,0,,
Scotiabank Peru,abril,2016,0.0365123100601518,0.763475004105463,5.19673348181143,1.51214794571938,0.412861000040359,-0.302498898347296,2.77589033642784,2.98711560033186,0,,
Scotiabank Peru,mayo,2016,0.242238211248857,-2.55290231988196,-1.90543401552576,-2.35004198911663,4.81586318282383,3.22072154187174,4.88167970405086,3.2407561971865,0,,
Scotiabank Peru,junio,2016,1.50857503912768,-1.58083168587474,0.86330935251798,2.48283340594122,0.142185201118618,1.23337769283035,3.58660677418531,2.53373222271981,0,,
Scotiabank Peru,julio,2016,0.491735678911201,4.14786633298083,0.142653352353777,-1.49327102978514,-2.07085785813327,-0.35260961489772,3.58565807308168,1.54312343063299,0,,
Scotiabank Peru,agosto,2016,-2.35324998526554,-1.09667110682135,2.27920227920228,-1.2165880866465,1.88708302947387,-0.206290751408141,5.77586891584902,1.0446439766577,0,,
Scotiabank Peru,septiembre,2016,2.29586532548537,5.45177566323804,2.5766016713092,0.0512730014202299,-1.59841403643562,-0.128186799475844,4.50729813674215,3.39100320029894,0,,
Scotiabank Peru,octubre,2016,1.50628311346343,-3.59666898867891,-2.1724372029871,0.902560449148266,1.05025197057959,1.73106965742473,2.17618180089317,2.45176633736668,0,,
Scotiabank Peru,noviembre,2016,0.938833545372927,0.807840481220169,0.555170020818876,0.0829916154017497,2.05394957352164,0.684625042151931,3.50990366366722,0.350360665287478,0,,
Scotiabank Peru,diciembre,2016,1.73699590159943,-1.83424546072823,-0.621118012422359,0.764161539931092,-1.49421116985832,-4.72423106718627,3.46246604858045,-0.752957451370624,0,,
Scotiabank Peru,enero ,2017,2.11589802075346,-2.34383739375304,0.069444444444443,0.088781167398434,1.99356855878228,1.50165794252955,5.04885358614208,-3.3934518135208,0,,
Scotiabank Peru,febrero,2017,-0.223958263087019,0.0750482438614824,-1.45732130464955,-0.5264576666739,-0.227161896769864,0.955652726108536,0.814643128455247,-7.47993879894207,0,,
Scotiabank Peru,marzo,2017,-0.188713048463537,5.25564583869388,-0.281690140845064,1.20071560599413,1.69386451589699,-2.88049499324379,1.16526007928752,-5.68426594595316,0,,
Scotiabank Peru,abril,2017,-0.268754017745394,0.656691690352284,-0.211864406779657,-0.970113567891053,-1.359434809042,1.62036882286454,0.307665923594862,-3.05933993285865,0,,
Scotiabank Peru,mayo,2017,0.505680363296397,-2.09682503403059,0.56617126680821,3.06836712961377,0.400869038611333,3.03222286788471,3.64556261170591,-2.93561088564449,-5.88235294117647,,
Scotiabank Peru,junio,2017,-1.16906490022594,1.03336468879162,-0.211118930330761,-2.114267709673,0.0489308671674141,0.0929006460476323,3.96473699535329,-2.52453312490026,0,,
Scotiabank Peru,julio,2017,0.761110699680026,1.71831727121712,0.28208744710861,1.79461393879812,-1.85859335543454,-0.989985631449281,2.21684407964053,-2.58656269716097,-6.25,,
Scotiabank Peru,agosto,2017,0.827334908897442,2.86615927898188,8.01687763713079,0.439250602935786,-0.602562024039366,-0.0695796215807718,2.86467895140681,-3.91259940454829,0,,
Scotiabank Peru,septiembre,2017,0.0543916867323615,1.11441346036889,-0.976562499999991,0.422429534013475,-3.60718793848933,0.579037256818006,3.34944212865793,-4.688569843468,-6.66666666666667,,
Scotiabank Peru,octubre,2017,-0.0410427780678969,-3.61938003475885,0.262984878369488,0.0608644329647633,6.25969042843668,1.18079678236308,3.60377185397213,-3.98338518177293,0,,
Scotiabank Peru,noviembre,2017,-0.84907933857999,3.22292026121968,1.04918032786885,0.172429931886629,0.236595677369342,0.174537116106198,2.01793210582757,-4.15425007598351,-7.14285714285714,,
Scotiabank Peru,diciembre,2017,0.489617713944329,-3.39160663611244,-1.8170019467878,-0.0128809042244961,-1.6473239093583,1.28642430680776,1.41855918818454,-3.69148976773179,0,,
Scotiabank Peru,enero ,2018,-1.02026211384857,2.44026932437088,2.24719101123595,-0.343181407979425,2.10672519800833,1.47971925813841,2.83257693967144,-2.96049091037661,-7.69230769230769,,
Scotiabank Peru,febrero,2018,-0.107180412346709,0.147802892878304,-2.58564964447318,-0.307732383460136,0.331810081258626,-0.849930981990902,2.66509376642648,0.665371025413913,0,,
Scotiabank Peru,marzo,2018,0.416666635850446,0.224402809353317,-1.9907100199071,0.00218006762974879,-4.06218231495147,0.260026413987649,3.85040346809552,1.61938755312789,-8.33333333333333,,
Scotiabank Peru,abril,2018,1.58630927822263,-4.90443511246005,2.8436018957346,0.466916661850217,-0.186883103021549,-0.382636902189221,8.06179376144974,1.44281018791629,0,,
Scotiabank Peru,mayo,2018,0.420924482634467,4.15870445716891,-1.51415404871625,0.0756428330853644,6.4209773582315,0.563427166361497,6.69832228532294,1.87641314850616,0,,
Scotiabank Peru,junio,2018,0.287907216245559,4.81362053364444,-0.601604278074877,-0.401803259194162,2.23395601313362,0.233760479283778,2.08710102963386,1.51965600142284,0,,
Scotiabank Peru,julio,2018,-0.849260403883287,-0.537448468561846,-1.34498991257565,-0.0701198495287078,-4.24390869997784,1.57704893451428,2.64397825162087,2.17518101577417,0,,
Scotiabank Peru,agosto,2018,1.41807432543456,-2.13332141891401,-0.749829584185408,-0.0301792712501811,-0.0771369145082442,2.98330170247172,2.33711504652624,3.07339730664957,0,,
Scotiabank Peru,septiembre,2018,1.06362453183315,-0.692977817192119,0.480769230769233,-0.144211165992081,-0.196613625464647,-3.54379737276724,2.43822935032069,3.01108443150001,0,,
Scotiabank Peru,octubre,2018,-0.375321573080558,1.59158656804027,-1.161995898838,-0.283212022644054,1.04207690620641,1.22990038096121,4.11082944921829,3.23514443718464,0,,
Scotiabank Peru,noviembre,2018,0.391698425217696,5.12987824705643,-1.38312586445367,0.0260199667821752,-2.01635089607552,2.10666590531868,5.10292033913879,4.14948663068968,0,,
Scotiabank Peru,diciembre,2018,-3.34136879908674,0.263527007152397,-0.911640953716683,-0.405444242037821,-5.84113049079693,-0.547562207493175,4.74988708744327,3.34383645619932,0,,
Scotiabank Peru,enero ,2019,-1.16694282394,-0.957818407147507,3.60934182590233,0.0816376790980206,5.1472790089787,0.555604037712802,1.7532760764844,3.41428343611001,0,,
Scotiabank Peru,febrero,2019,-0.457333583885944,2.69026308088292,0.0683060109289603,-0.152181198265859,0.360924980898931,0.228984156674033,2.13492375035078,1.76593631187655,0,,
Scotiabank Peru,marzo,2019,0.279691382685194,1.58646354737507,-0.546075085324233,0.184112051340241,-3.98458811318528,1.04183594409522,3.40885093436419,1.24080478373935,0,,
Scotiabank Peru,abril,2019,-2.20557320895587,2.84646242763172,0.54907343857241,-0.368940080691245,0.871801577354164,-0.963391913986039,0.0366887353794352,1.67150981417612,0,,
Scotiabank Peru,mayo,2019,-0.820078510377421,5.37051532636995,-2.25255972696246,0.129876857805267,4.07700601817731,-0.373241866461768,0.67200073789397,0.868221989091115,0,,
Scotiabank Peru,junio,2019,2.75191175755354,-0.894136453697276,-1.95530726256984,0.371394637014787,-1.33556558749858,1.12339654967871,2.75995067928679,1.02993399079323,0,,
Scotiabank Peru,julio,2019,3.02775543811839,0.768442141419484,-0.925925925925919,1.24881407694629,-4.10887948810718,1.73103673747551,3.86117467997946,0.12018885163151,0,,
Scotiabank Peru,agosto,2019,-0.570847343218187,1.67000990096989,-3.81020848310567,0.248994343803738,3.55357484277864,0.660958559511132,3.62162869410089,2.42973167886264,-9.09090909090909,,
Scotiabank Peru,septiembre,2019,-2.18618577818642,-0.50174298291574,8.22122571001494,-0.406704735522771,1.27914056335982,1.46150792292789,2.31604208234231,1.25107241643821,0,,
Scotiabank Peru,octubre,2019,2.17348499416746,7.5582681681992,-0.552486187845304,0.154316641570322,-0.911119899261931,47.0876477852479,2.35741822891954,0.660195055292323,0,,
Scotiabank Peru,noviembre,2019,-0.912929329222716,-1.14738938837971,-1.04166666666667,-0.265468529897153,-0.743712611255343,3.56259895646926,2.01402466397902,0.0927839698652554,-10,,
Scotiabank Peru,diciembre,2019,-0.634879381894603,-5.88264215835302,1.19298245614035,-0.28318129699528,-4.20787144485568,-35.4886486057533,1.10774689916319,0.114209359810415,0,,
Scotiabank Peru,enero ,2020,1.85285943577784,0.818943320043011,0.20804438280166,-0.54224996480885,2.83954112591229,0.0232038236546305,3.0400000000003,0.0907905105274428,0,,
Scotiabank Peru,febrero,2020,0.0347663799972298,2.35190217626569,-2.56055363321799,-0.42327687359139,0.223003316091989,1.26227362598771,3.96999999999993,2.50517972951949,0,,
Scotiabank Peru,marzo,2020,-4.96117533141547,-1.19453550990452,-0.71022727272727,-1.2102046088011,0.35402662240429,4.67935445392587,-16.76,5.3559202161709,-44.4444444444444,,
Scotiabank Peru,abril,2020,-5.67565672102538,3.1812930049621,4.93562231759656,-1.08302941257599,2.0459563062973,4.87451539991609,-39.09,1.42471877837458,-80,,
Scotiabank Peru,mayo,2020,-9.01779233312565,7.8871702926511,1.43149284253579,-2.79902127139879,2.39090465852561,1.06358662659233,-32.5899999999998,0.985945841710194,0,,
Scotiabank Peru,junio,2020,-11.5315726702886,-0.412035469753378,0,-2.76135578064936,-0.796599239940521,6.82113745923249,-18.3900000000002,3.36675214966302,0,,
Scotiabank Peru,julio,2020,-14.5449423014794,-1.183684251574,0.470430107526872,-4.38197091313364,-1.73966485784896,4.6717026637775,-11.3299999999998,5.96086113024436,0,,
Scotiabank Peru,agosto,2020,-13.31925526611,0.367843542403453,0,-2.27540927167135,-0.772863042150547,10.5544478626859,-9.29999999999965,5.12586397920947,0,,
Scotiabank Peru,septiembre,2020,-14.2186019318813,-2.30978963984624,3.87959866220736,-3.4902173442287,0.697811610220565,5.54660718631916,-6.23999999999986,5.41802835455271,0,,
Scotiabank Peru,octubre,2020,-27.7961006435255,-1.85432042350444,3.47714101738571,-3.96571764871298,-0.0834731728984629,2.0891975705075,-3.30000000000041,6.4497461692164,0,,
Scotiabank Peru,noviembre,2020,-28.9127749859239,-1.14738938837971,1.3690105787181,-3.55601523336957,-0.743712611255343,3.56259895646926,-2.54000000000007,5.98756484269835,0,,
Scotiabank Peru,diciembre,2020,-32.1272055237864,0.623226182904116,0.982197667280541,-3.48460351402573,-1.26447765801906,2.76500286880489,0.580000000000011,6.73089958387698,0,,
Scotiabank Peru,enero ,2021,-45.9527611922997,3.54717563138031,0.303951367781159,-3.73452251905394,0.61007646331928,0.179509605780474,-1.01997818269747,7.57881967569653,0,,
Scotiabank Peru,febrero,2021,-54.9030087636569,-1.67710791917746,-3.15151515151515,-4.07342931363371,0.992414103341242,-1.11219571094938,-3.78000022559303,6.75776795157335,0,,
Scotiabank Peru,marzo,2021,18.0773304663816,-3.22037938721485,-0.0625782227784718,0.00108544492865006,2.14638768273506,-6.14870261312289,18.2100044622133,6.23161653502974,0,,
Scotiabank Peru,abril,2021,68.5014908049697,-0.591724434244489,2.50469630557295,-0.861068292769664,-0.764119379550099,-6.62685786770244,58.4903436908341,10.7762309960032,0,,
Interbank,enero ,2014,-1.73917298433257,6.28846802276003,1.98019801980198,-0.98801701440066,-0.589699052743578,0.0749080966517339,4.22816443319077,8.4829845503721,0,,
Interbank,febrero,2014,-1.09983503806072,-0.758104354002434,1.64301717699775,-0.846145464696177,-0.00392173395651667,0.748829014841435,5.20823179633005,6.31387206602532,0,,
Interbank,marzo,2014,-3.28371497680297,1.52774264930321,-0.514327700220428,-1.5589947890579,-1.92066108215045,-0.882526296918897,5.41227520969711,6.23702300998455,0,,
Interbank,abril,2014,-1.37220535322837,-0.539351524124815,23.781388478582,-0.628165006054465,1.52873762450684,-0.241432329821962,2.92329434852197,5.94757916413585,0,,
Interbank,mayo,2014,-3.40336018577725,-3.15914964289132,-2.14797136038188,-1.10158671507376,-2.52493646460177,0.256860715204024,2.5905331111518,3.93830325468327,0,,
Interbank,junio,2014,0.0549829726660752,0.249755746271031,-1.09756097560975,0.200524965384341,-0.0933912072256566,1.24555373754833,0.378163855204799,0.347081804547572,0,,
Interbank,julio,2014,1.03814081482574,1.20831389600496,-2.46609124537607,0.140395976961032,-1.34041819821178,-0.307230356764482,1.44991902920236,-0.962207883132976,-6.25,,
Interbank,agosto,2014,1.00846021428455,-0.931726615424591,-2.21238938053097,-0.056758041590397,-3.07228237539826,-0.290870365986233,1.35323588063804,-0.509538357500744,0,,
Interbank,septiembre,2014,0.772165545244251,2.58075955774675,2.71493212669683,0.0246553891428173,2.48981922892752,0.549340886579621,2.67317275379179,1.98905171859726,-6.66666666666667,,
Interbank,octubre,2014,1.08216834992644,-1.96303916826453,-0.629326620516057,0.388405370374636,-0.927321572103845,0.914816985031914,2.27335718776672,3.49542159747155,0,,
Interbank,noviembre,2014,1.37207097467493,1.64844923497092,-0.189993666877767,0.723428456806155,0.0284813922555233,1.14192586933235,0.157154628621769,2.67568678427469,0,,
Interbank,diciembre,2014,0.272576347679094,4.91545798378946,-0.253807106598979,0.287387337574007,0.0118596319359993,1.90652307606729,0.793651694563594,3.78621079379893,0,,
Interbank,enero ,2015,3.60049218861037,1.24254751023713,-3.56234096692112,1.18969000669989,-4.02175483265851,0.411788008068306,1.5598279965584,3.71579796056041,-7.14285714285714,,
Interbank,febrero,2015,1.15349628812111,1.20001359065226,-1.71503957783641,-0.159101244126982,0.726669224123369,0.633956996437515,1.23216053850744,6.4774062244866,0,,
Interbank,marzo,2015,1.62924323267758,3.78233367095261,0.335570469798651,1.28049459641577,1.44580673678856,0.434396775585974,2.93464556248251,6.85770961840168,0,,
Interbank,abril,2015,1.78203133845338,-3.54082671227474,11.7725752508361,1.24536373252199,-1.32068397387618,-0.124963189351181,4.19581948490056,8.16463718634215,0,,
Interbank,mayo,2015,0.0997980772358408,2.90495942428879,-1.00700796301608,-0.00858408749589681,-2.99735333577142,1.59419347387742,1.28136437046267,9.31690161543347,0,,
Interbank,junio,2015,0.764440021371169,2.178660111477,-1.52178148877898,0.926766996047677,-1.46051908290594,-0.0069359525261527,4.08388439643235,9.39620098830411,0,,
Interbank,julio,2015,-0.634934538626793,3.71549474390901,1.35052179251076,-0.25521389571826,2.01101142299659,0.758245419915728,3.60173354116187,10.4417654020552,0,,
Interbank,agosto,2015,-0.0370780255389147,7.5694530668428,-2.24106602059359,-0.619559348056048,1.03239992490053,0.29120743228519,2.66913960277215,10.8056885884332,0,,
Interbank,septiembre,2015,0.732387290100914,-0.717216998840711,-1.67286245353161,0.960307227231947,-2.12127218998668,-0.983163155428693,3.18865379850733,8.12128584810958,7.69230769230769,,
Interbank,octubre,2015,-0.835657925802697,4.63295003960119,-1.70132325141777,-1.07799144662557,2.49960017836541,-2.30952557274787,3.27516366147704,8.01693724096263,0,,
Interbank,noviembre,2015,-2.13872471796074,1.994133538735,1.7948717948718,-1.39757569175092,-0.309903076395902,1.95483867258621,3.94509210356024,10.0507941640708,0,,
Interbank,diciembre,2015,-3.4777513088847,-0.848967069958051,0.125944584382869,1.03642922025591,1.83698188881058,6.71176330386328,6.51171232918273,10.2078040355097,7.14285714285714,,
Interbank,enero ,2016,-1.92685964364519,-2.12915919680426,-2.32704402515724,-0.651230619708524,-2.97998250032693,-0.677256763947686,3.5371521375162,10.8294475354414,6.66666666666667,,
Interbank,febrero,2016,-1.7756507447589,-0.776277443740025,-2.18931101094655,0.0887847052244475,-0.0269693019734513,0.690998036010206,6.42260004513846,10.1154155013125,6.25,,
Interbank,marzo,2016,-0.986321875874667,2.12999991493524,-0.460829493087559,-1.00994222033491,1.10312437623456,2.05847004745996,3.55575312326125,6.56728858830644,0,,
Interbank,abril,2016,-0.862247069407844,-3.22570063252836,8.39947089947091,0.346182884229718,-0.146923025351155,-1.37079979845194,2.77589033642784,2.98711560033186,0,,
Interbank,mayo,2016,-1.7909373619145,1.95512658814941,1.46430750457595,-2.11939130894747,-0.979961121944002,1.66803524750712,4.88167970405086,3.2407561971865,0,,
Interbank,junio,2016,-0.782640116235291,-3.66200451589841,-0.781719783523746,-0.548648803381088,-1.76853770698811,0.712335733071687,3.58660677418531,2.53373222271981,0,,
Interbank,julio,2016,-1.1878268897914,3.3368561602803,-1.57575757575759,-0.552413094964243,2.82028718150408,-2.26544882957063,3.58565807308168,1.54312343063299,0,,
Interbank,agosto,2016,-3.32091206665271,4.69598513610738,0.492610837438435,-0.113949390366763,2.12960594959072,1.52845211193903,5.77586891584902,1.0446439766577,0,,
Interbank,septiembre,2016,-0.506808580088954,-0.911726490937436,-1.59313725490197,-0.591089397891538,-2.42992300236195,-0.559222122628634,4.50729813674215,3.39100320029894,0,,
Interbank,octubre,2016,0.725909541107223,-5.17804274658806,0.373599003736004,0.767915652405983,1.44264984203123,2.20321002252172,2.17618180089317,2.45176633736668,0,,
Interbank,noviembre,2016,0.825222752208935,1.90617211218608,-1.36476426799008,0.181413431654899,-0.646214853305509,-0.187133049048274,3.50990366366722,0.350360665287478,0,,
Interbank,diciembre,2016,4.21968356968442,4.79632888417454,1.32075471698113,-1.43852578650606,3.31160538450032,0.78464421517282,3.46246604858045,-0.752957451370624,0,,
Interbank,enero ,2017,-1.91418169743195,0.695732434491946,-1.30353817504655,-0.4666258410022,1.79959866220323,1.7491465634007,5.04885358614208,-3.3934518135208,0,,
Interbank,febrero,2017,-0.135681740923377,-3.49006904676804,-0.880503144654092,-0.455061954875994,-2.90594316231724,-1.25260134571901,0.814643128455247,-7.47993879894207,0,,
Interbank,marzo,2017,-0.727733780086478,-2.87726540296338,-0.63451776649746,0.288325281647795,-0.966643075895772,0.271495482005222,1.16526007928752,-5.68426594595316,0,,
Interbank,abril,2017,-0.392785363792425,0.0971538075827037,9.19540229885058,-1.06452902814674,1.93943668079535,-0.964989391057263,0.307665923594862,-3.05933993285865,0,,
Interbank,mayo,2017,0.887363783298169,1.97160705122562,-0.467836257309952,2.28405931793381,-0.82981263173599,1.46201070010462,3.64556261170591,-2.93561088564449,-5.88235294117647,,
Interbank,junio,2017,0.175224162095314,1.34620179957174,-1.23384253819037,-0.550992641481931,-1.37828771250727,0.743532601100718,3.96473699535329,-2.52453312490026,0,,
Interbank,julio,2017,0.835531395119741,-2.04880757500844,-1.07079119571683,0.489095362160621,-1.14912297811159,-0.600107104504004,2.21684407964053,-2.58656269716097,-6.25,,
Interbank,agosto,2017,1.37105079321784,3.23277590395645,0.060132291040298,0.237706246850597,4.11248009938208,1.87471254440163,2.86467895140681,-3.91259940454829,0,,
