banco,mes,year,ROA,SIZE,CAP,LOAN,DEP,PROV
Banco de Crédito del Perú,abril,2019,0.0116438837066842,-0.00285389309902534,-0.00141143260409312,0.00323691753116619,-0.00561961555063301,-0.0183208695239703
Banco Pichincha,enero ,2014,-0.0162240918049112,0.0046332929661492,0.00777385159010597,0.000798840785207332,0.00221530665514316,-0.00468475358188483
Banco Pichincha,febrero,2014,0.0189730444397634,0.0117014717353831,0.0862552594670407,0.0063191861547096,0.00611319681098081,-0.0125650444878204
Banco Pichincha,marzo,2014,-0.661786199091701,-0.951352646543662,-0.234990316333118,0.510437733637073,-0.0365496443799696,-0.00796471545950176
Banco Pichincha,abril,2014,-0.0311076617801079,-0.00825506081519965,0.0362869198312236,-0.0139676930046335,0.0118624946525304,-0.00706348673800244
Banco Pichincha,mayo,2014,-0.0235420660717807,0.0334708025849679,-0.014657980456026,-0.00952636735671897,0.0103453908378867,0.0124867073681327
Banco Pichincha,junio,2014,-0.0183520691518915,-0.0139511992643606,-0.00743801652892561,-0.00212092710129134,0.0129447983507973,-0.0186488577625954
Banco Pichincha,julio,2014,0.000500493736728333,0.0220236747320842,-0.00832639467110738,0.00064313710775825,0.00236783761439275,0.00544780065452931
Banco Pichincha,agosto,2014,-0.0207660298968668,0.0128983084256505,-0.00839630562552474,-0.00322393191483861,-0.00727846179864803,0.0110793156857527
Banco Pichincha,septiembre,2014,0.0393415265208254,0.00438064564774181,0.00508044030482631,0.000939227036900522,-0.00509614429338126,0.00154763419072627
Banco Pichincha,octubre,2014,0.000922691407649714,-0.018138938749292,0.0370682392586353,0.00314312529373566,-0.0260610754717476,0.0102227985187781
Banco Pichincha,noviembre,2014,0.0302444604635791,0.00521053478398502,-0.0113728675873274,0.00551822582457107,-0.0293059466193505,0.00754600505810412
Banco Pichincha,diciembre,2014,-0.0530979807519509,0.0120480457374443,0.00821692686935083,0.000708232915290122,0.011723734594846,0.0243457369511791
Banco Pichincha,enero ,2015,0.0108292332805033,-0.00388789441719517,-0.00488997555012215,0.00566550313004388,-0.00801912793970595,0.0247705211970939
Banco Pichincha,febrero,2015,0.027167376413794,0.00239679524646029,0.00327600327600321,-0.00328471757882212,-0.0194172049309917,-0.0415802788248677
Banco Pichincha,marzo,2015,0.0740603008276678,0.0408699119488529,-0.0195918367346939,-0.000280453246882515,0.00206736130037961,-0.00286659989159224
Banco Pichincha,abril,2015,0.0460611249319649,0.0374266980832368,-0.0133222314737719,-0.00275630297218493,0.00579702752161458,0.0209875033020632
Banco Pichincha,mayo,2015,0.0360674269900071,-0.0134730381274005,0.00675105485232068,-0.0040453782511681,-0.0266854806452206,0.0357455314737736
Banco Pichincha,junio,2015,0.0367302217372162,-0.00170565726654248,0.00419111483654658,0.000265701678652841,-0.00155005298964113,0.0152706663857783
Banco Pichincha,julio,2015,0.0202135328296278,0.0109646132841517,-0.00584307178631054,-0.00292226938235859,-0.0126405726951609,-0.00731001258985648
Banco Pichincha,agosto,2015,0.00320019466259528,0.00899622775410073,0.00758193553534942,0.000496717139074584,-0.0100063215597508,0.0172594977779654
Banco Pichincha,septiembre,2015,-0.0180801661120016,0.0190034677923685,-0.00419163259700125,-0.0033864897520536,0.0132999920440659,0.0158472412113197
Banco Pichincha,octubre,2015,-0.0618226601068465,0.0332447370876303,-0.00753138075313806,-0.00822986744051419,-0.0146479685307603,-0.00341274349548588
Banco Pichincha,noviembre,2015,-0.00938284280236534,0.0243933047267528,-0.0202360876897133,-0.00394042309038671,0.00408726443057434,-0.0174323943782489
Banco Pichincha,diciembre,2015,-0.0630536576393329,0.017703363310996,-0.023235800344234,-0.00986608075373332,-0.0368780828188017,-0.0256614001310019
Banco Pichincha,enero ,2016,-0.00689395341655027,0.011125672933614,0.0114537444933921,-0.00720765751901941,-0.0259029274834079,-0.0217128914958163
Banco Pichincha,febrero,2016,-0.00781868208557664,0.0492422173039094,-0.014808362369338,0.000963885056668114,-0.00609832684784094,-0.0194649600787017
Banco Pichincha,marzo,2016,0.00552423565530671,0.0195576252097185,-0.0229885057471264,-0.00523443583272462,0.00087894559372139,0.0278824276077015
Banco Pichincha,abril,2016,-0.0323348399762499,-0.00631421747613578,0.0461538461538461,-0.011783195944129,0.00157960430486772,0.0366385876006155
Banco Pichincha,mayo,2016,-0.0276769825353806,-0.00840393372970361,0.0216262975778547,0.00377581178331497,0.0122203381526794,0.0641441841074072
Banco Pichincha,junio,2016,-0.0931223898514804,-0.0588090392147089,0.0135478408128705,-0.0150304366726995,-0.00102781222503766,-0.0515737726573264
Banco Pichincha,julio,2016,-0.0837584442554983,0.00475574756563259,0.0100250626566415,-0.00383868908682502,0.00368201754537531,0.00230403900897432
Banco Pichincha,agosto,2016,0.0123960814861568,0.0511788457489401,0.0107526881720431,-0.00209305677174633,0.0210854574036465,-0.00825577368068571
Banco Pichincha,septiembre,2016,-0.0769538192091339,-0.0210308754489774,-0.0180032733224223,-0.00639078956657513,-0.00935950793859158,0.00238837492786757
Banco Pichincha,octubre,2016,0.0145485363227706,0.0208482431101801,0.00249999999999995,-0.00411887474193043,0.00385787804934103,-0.00480181333179826
Banco Pichincha,noviembre,2016,-0.0606456400243431,0.040973781953799,0.0108063175394847,-0.00414961904967095,0.00339542027957741,-0.00798920023374359
Banco Pichincha,diciembre,2016,0.0143238900212632,-0.0124846255302213,-0.000822368421052614,0.0049571294967792,0.00751926426332679,0.0117963051027725
Banco Pichincha,enero ,2017,-0.0323396417138952,0.0330309695064991,0.0238683127572016,-0.00527149036957603,-0.00823935705602731,-0.0335433240850566
Banco Pichincha,febrero,2017,-0.0790576803005702,0.00019868836247959,0.00723472668810288,0.00270815509952893,0.0232179274850016,0.0333120243956763
Banco Pichincha,marzo,2017,-0.344598548581535,-0.0193324798407424,0.0127693535514765,-0.0098778459068886,-0.00930530013028375,0.0309756637588301
Banco Pichincha,abril,2017,-0.143561546160809,-0.0435219868688093,0.0370370370370371,0.00979768589737117,0.0259624438044093,0.0229037392881755
Banco Pichincha,mayo,2017,-0.0866965409494512,-0.00752187599650946,0.0121580547112462,-0.0036022741455252,0.0204811087772381,0.0320814823694622
Banco Pichincha,junio,2017,0.0288856946725928,-0.0162971357114279,0.0300300300300301,0.0121988424946413,0.0120407779789275,0.0677969767266281
Banco Pichincha,julio,2017,-0.00351104176735664,0.00241602249463917,-0.00364431486880472,0.00448818364214884,0.00283209947874028,0.0106781712947116
Banco Pichincha,agosto,2017,-0.136997032534181,0.0040657266149784,-0.0146305779078273,0.00623345361357961,-0.0155206129421116,0.0153843152153773
Banco Pichincha,septiembre,2017,0.0591864537086944,0.0333918915723218,-0.0289532293986637,0.00655425438784782,0.0313079686447366,0.0168114086556902
Banco Pichincha,octubre,2017,-0.0570733072330735,-0.029530300819886,0.00764525993883789,-0.00963622098711358,0.0396091406941156,-0.0282801823380352
Banco Pichincha,noviembre,2017,-0.0916555388701264,0.00825267277775521,0.0113808801213961,0.00295719672952359,0.0141682657897523,-0.00503113522481965
Banco Pichincha,diciembre,2017,-0.14397229670194,0.0163562842992636,-0.00600150037509378,0.000682193479299944,-0.0029438115334217,0.0148589185386323
Banco Pichincha,enero ,2018,-0.179814690207386,0.00683148204553596,0.0135849056603773,0.00298446958192712,-0.00131877897629234,0.0185372449757192
Banco Pichincha,febrero,2018,-0.00316961494623509,-0.0176512092333014,-0.0081906180193596,-0.00466818939723291,0.0160709281146719,-0.0112215124830007
Banco Pichincha,marzo,2018,0.44217676058615,-0.00469860219169835,-0.0112612612612613,0.0110955040872481,0.0254246683613355,-0.0713971123250657
Banco Pichincha,abril,2018,0.172141165809624,0.00110013914282215,-0.0030372057706909,0.0010722992787978,0.00895241152965471,0.0221916086229334
Banco Pichincha,mayo,2018,0.103165535446896,0.0145849530925354,0.00685453160700684,0.000639839278507192,-0.00631016412932756,0.0155953547964948
Banco Pichincha,junio,2018,0.146442753307628,-0.0262405293997712,0.00151285930408469,0.00212270132625705,0.01629020785517,-0.0174632198251771
Banco Pichincha,julio,2018,0.136346038638802,0.0269638535921648,-0.0166163141993958,-0.00652091971878453,0.00503441255176781,-0.0145250695449784
Banco Pichincha,agosto,2018,0.0911604211502195,0.0124463606776249,-0.0230414746543778,-0.0048460971278121,-0.00917316983021478,0.00899453401061337
Banco Pichincha,septiembre,2018,0.0690642919778554,0.00849212163874369,-0.033805031446541,-0.000408595463733425,-0.0147087210255186,-0.0345393655208514
Banco Pichincha,octubre,2018,0.0645923443981307,0.00251316246446886,-0.00976403580146454,0.0174721374255564,0.00564647632275366,0.0300128462841226
Banco Pichincha,noviembre,2018,0.0593952869014012,0.0256354548579021,0.00164338537387014,-0.00993177425245313,0.000318668514608122,0.00692362361713003
Banco Pichincha,diciembre,2018,0.0582667661239812,-0.0103502745597715,0.0278917145200984,0.00119229856942357,0.0120334561954377,-0.0214823083910747
Banco Pichincha,enero ,2019,-0.0201944178641039,0.00786371199133459,0.00159616919393466,0.00315172507210067,-0.00842053475271242,-0.00309009520492257
Banco Pichincha,febrero,2019,0.0571785678927888,0.0506322024299009,-0.0207171314741037,0.00148824090630389,0.00221237134688371,-0.000030701010221472
Banco Pichincha,marzo,2019,-0.0205042459978109,-0.0212848226059613,-0.017087062652563,0.00372722417416055,0.0265991603349758,0.0174157569856529
Banco Pichincha,abril,2019,-0.0427667921457866,0.0300516610496252,0.076158940397351,0.000792056064816225,-0.0240930659733563,0.0107920734186225
Banco Interamericano de Finanzas,enero ,2014,-0.0217552070198315,0.000681389048637827,-0.0353846153846155,0.00265051111486111,0.00297953673813719,0.0211785408232673
Banco Interamericano de Finanzas,febrero,2014,-0.0500397446393085,-0.0308152116088171,-0.00318979266347681,0.00399994674521283,0.00790704365267498,-0.0115405079833225
Banco Interamericano de Finanzas,marzo,2014,-0.0545594944910159,0.00807791380296299,-0.00319999999999993,0.0130440423245921,-0.00522116926225796,-0.0281353068571425
Banco Interamericano de Finanzas,abril,2014,2.19204163954693,-0.188761760284742,-0.00481540930979137,-0.252720128480605,0.0398040686617675,-0.496982339133448
Banco Interamericano de Finanzas,mayo,2014,0.0122906416318589,0.0362230678483394,0.0556451612903225,0.00359684081682537,-0.0362649755075459,0.0218319830982175
Banco Interamericano de Finanzas,junio,2014,0.00765530781651733,0.00826011580546204,-0.00611153552330023,-0.00206124375221031,0.00373594035800897,0.00519622976650917
Banco Interamericano de Finanzas,julio,2014,0.00486828575447203,-0.00893536092449711,-0.0130668716372021,0.00281900006465025,0.0144495246464119,-0.0545536266678039
Banco Interamericano de Finanzas,agosto,2014,-0.00710831239808056,0.0136754095842869,-0.00700934579439251,0.000276706159678744,0.00622504437793799,-0.0131575106836015
Banco Interamericano de Finanzas,septiembre,2014,-0.0155151613100419,0.0312445688147204,-0.00156862745098036,0.00173939828177586,-0.00718741747519334,0.0446331654291864
Banco Interamericano de Finanzas,octubre,2014,-0.0201764208060235,0.0398508228068758,-0.01885310290652,-0.000535012627340284,0.00810081026653712,0.00802428408913162
Banco Interamericano de Finanzas,noviembre,2014,-0.00429340930009922,-0.0017431109665254,-0.00800640512409925,-0.0014600401006631,-0.0228662916833552,-0.0299089412864897
Banco Interamericano de Finanzas,diciembre,2014,-0.0276137288012453,0.00356184413889553,0.0112994350282485,0.00101758308138019,-0.00966261751400619,0.034474295628705
Banco Interamericano de Finanzas,enero ,2015,-0.0408847781503598,0.081257653205477,0.0071827613727055,-0.00761458481224727,0.0105332813210291,0.0041452433880587
Banco Interamericano de Finanzas,febrero,2015,-0.037909450390347,-0.00929686353863802,0,-0.00538025140215115,-0.00220466289825068,0.0182597264543946
Banco Interamericano de Finanzas,marzo,2015,-0.0558278162144278,0.0269842865558606,-0.00713153724247226,-0.00688540815893475,-0.00612671314064332,0.0558163488940917
Banco Interamericano de Finanzas,abril,2015,-0.125873422826009,-0.0274853629958351,-0.00798084596967276,-0.00239565049859263,0.0238690520845789,0.0855654922628499
Banco Interamericano de Finanzas,mayo,2015,-0.048289221976912,0.0469091620849971,-0.0072405470635559,-0.00204234040646073,-0.00298750113493864,0.0173546639969975
Banco Interamericano de Finanzas,junio,2015,-0.0383826287452795,0.000153202903817997,-0.00891410048622362,-0.00417642748458776,-0.0167947643447678,0.0209379315678269
Banco Interamericano de Finanzas,julio,2015,-0.0204201952543942,0.00700449348885196,-0.00981193785772698,-0.0020377877016741,0.0299552176330211,0.00738820654198743
Banco Interamericano de Finanzas,agosto,2015,-0.0171290086463957,0.00778160451174908,0.00247729149463263,-0.00177331450989487,0.0111711041717503,0.0431137133380122
Banco Interamericano de Finanzas,septiembre,2015,-0.0106394229164984,0.0117047998743171,-0.00145843857809763,-0.00331749693638479,-0.0214257409603235,0.0221887595963074
Banco Interamericano de Finanzas,octubre,2015,-0.00451381840557905,-0.00390363235684437,0.00228549506126007,-0.000807500206630835,-0.0117742084867478,0.0380084795344291
Banco Interamericano de Finanzas,noviembre,2015,-0.0112222556922918,0.0572121764995106,0.0065843621399177,-0.00572229394911772,0.000356620000995767,0.016661220084318
Banco Interamericano de Finanzas,diciembre,2015,0.0300442217055747,0.00981320300120722,0.00572363041700738,-0.000025099146504767,0.00654517038873113,-0.0161196459714922
Banco Interamericano de Finanzas,enero ,2016,-0.00194184153823399,0.0300029175982507,-0.0178861788617887,-0.00378435148297099,-0.0269458842335555,0.0227524576230417
Banco Interamericano de Finanzas,febrero,2016,-0.00320757782300596,-0.0193797478112433,0.000827814569536406,-0.00235368522330869,-0.00876176931666956,0.0188595202730242
Banco Interamericano de Finanzas,marzo,2016,-0.0102545473745036,0.02958860822756,-0.00330851943755162,-0.00164998530612253,0.00255900125725206,0.0266565206893843
Banco Interamericano de Finanzas,abril,2016,0.066688656262057,0.0229263896839343,0.0149377593360996,-0.00641311551206443,0.0104521051687131,0.0557393363160052
Banco Interamericano de Finanzas,mayo,2016,0.00528723693505755,0.0256914339048788,0.00817661488143905,-0.00527071734101067,0.0180838583486639,0.00878693541229055
Banco Interamericano de Finanzas,junio,2016,-0.00782897295362833,0.0226440982744608,0.00567721005677212,-0.00363005030218857,-0.00527003373164354,0.0236805842503913
Banco Interamericano de Finanzas,julio,2016,-0.0132832422440194,-0.0241766574388869,-0.0185483870967742,0.0160922697640687,-0.0703290446734864,-0.0201273264831442
Banco Interamericano de Finanzas,agosto,2016,-0.0214061559851586,0.0252818610746658,0.0279375513557929,0.000653902462816952,0.0202647162822609,-0.0177422523160936
Banco Interamericano de Finanzas,septiembre,2016,-0.00978013385746119,0.0455953409171302,0.0119904076738609,-0.00425420888254221,0.0160057822671494,0.011277122138498
Banco Interamericano de Finanzas,octubre,2016,-0.0259222233745136,-0.0434452361217188,-0.00552922590837285,0.00337961348133876,-0.0166623634114432,0.0359338269262659
Banco Interamericano de Finanzas,noviembre,2016,-0.015938076637914,0.0525108237159923,0.0230341540905481,-0.0156378637373734,-8.55193296820517E-05,0.0149343222721597
Banco Interamericano de Finanzas,diciembre,2016,-0.0535368559190797,0.015758374028959,-0.00232919254658394,-0.0129425579546458,0.0306667550410773,0.0354413736440438
Banco Interamericano de Finanzas,enero ,2017,-0.0257588062061286,-0.0187100237447268,0.0241245136186771,-0.00712468470383755,-0.00703299384241812,0.016040638785618
Banco Interamericano de Finanzas,febrero,2017,-0.0285135650505752,-0.0276321062078774,-0.00531914893617023,-0.0097347598010618,0.00782378306275815,0.0253996072047122
Banco Interamericano de Finanzas,marzo,2017,-0.0227885248645961,0.0166190075931596,0.00993124522536293,-0.00363653057388664,-0.0157469969425794,0.0176870469780894
Banco Interamericano de Finanzas,abril,2017,-0.00301280029129389,0.0209898246737242,0.00302571860816938,-0.0109519849974527,-0.0238989207481485,0.0249527283058605
Banco Interamericano de Finanzas,mayo,2017,-0.0190156324616128,-0.0391456698050069,0.00452488687782809,0.00128958118709101,0.0468690470812415,-0.0176727179091073
Banco Interamericano de Finanzas,junio,2017,-0.0253456019252256,-0.0161902445167706,0.00975975975975969,-0.00418485484805621,-0.0246307112463089,0.00658044914598258
Banco Interamericano de Finanzas,julio,2017,-0.0154255825102449,0.0239871828822619,0.0133828996282529,-0.0255665492172809,0.0232294910646452,-0.00932997139364626
Banco Interamericano de Finanzas,agosto,2017,-0.000201314833539228,0.0225972740160202,-0.0242112986060161,-0.0138309512984569,-0.00485132467733889,-0.00661038103326027
Banco Interamericano de Finanzas,septiembre,2017,-0.0119685804262119,0.0413436033665206,-0.00751879699248131,-0.00864961962041503,0.0100384231504958,-0.0127874147043966
Banco Interamericano de Finanzas,octubre,2017,-0.013178380551609,-0.00388089921398684,-0.0113636363636363,-0.0165359757383412,-0.00259360248425421,0.018560299369424
Banco Interamericano de Finanzas,noviembre,2017,-0.0483725142291069,0.0145612027933468,-0.00536398467432952,0.00305289718847945,0.0259887834149151,0.0141445385502778
Banco Interamericano de Finanzas,diciembre,2017,-0.0105453343995674,-0.00482455896182205,0,-0.000228007888060345,-0.0371651258748806,0.0216366020039881
Banco Interamericano de Finanzas,enero ,2018,-0.00927834725443933,0.0323770148152371,-0.0192604006163328,-0.0021023136432039,0.0320778497664994,0.00755100842391058
Banco Interamericano de Finanzas,febrero,2018,-0.0141935273424781,-0.0350056758184767,-0.00157109190887664,0.00254528627616253,0.0050242231183435,0.0160799223868939
Banco Interamericano de Finanzas,marzo,2018,0.0114810208867632,-0.0314494153356625,0.0377655389457119,-0.0259261419013274,-0.0229679505125908,0.029728880358752
Banco Interamericano de Finanzas,abril,2018,0.0265861316581453,0.0404876990723555,0.0113722517058378,0.00276773003563546,0.0158928600192086,0.0294069750223537
Banco Interamericano de Finanzas,mayo,2018,-0.00468567642340257,0.0341372486952323,-0.00449775112443782,-0.0104497852645563,0.0374960153064797,0.0160501279148069
Banco Interamericano de Finanzas,junio,2018,0.0128922389113406,0.0419292256234571,-0.0090361445783132,-0.0101348047393416,0.0011371020373887,0.0104991233910406
Banco Interamericano de Finanzas,julio,2018,-0.0114306686026547,-0.0404374829624651,-0.0121580547112462,-0.00444567334024443,0.0209004469015599,-0.0203566606663531
Banco Interamericano de Finanzas,agosto,2018,-0.00512510871158507,-0.00119186815632665,0.0038461538461539,-0.00440115013804245,0.0386769968929702,-0.00347585765114751
Banco Interamericano de Finanzas,septiembre,2018,0.0172352301639881,-0.0334479283248584,-0.010727969348659,0.00155266508806289,-0.0356417803538356,0.0137446955089472
Banco Interamericano de Finanzas,octubre,2018,0.0261246882966258,0.0293130078636581,-0.00929512006196754,-0.000092572541627264,0.00616632368491497,0.00717369203584686
Banco Interamericano de Finanzas,noviembre,2018,0.0236015039059795,0.0422161199051574,-0.0062548866301797,-0.000897995707322485,0.0418324321913705,0.0170389152823367
Banco Interamericano de Finanzas,diciembre,2018,0.0243445831970513,-0.0327517247170835,0.0243902439024389,-0.000732581376580227,0.00260705352433814,0.00534976252426635
Banco Interamericano de Finanzas,enero ,2019,0.0212566147680206,-0.00122616636610551,-0.00384024577572957,0.00140741361615735,-0.0214128492749636,0.0116912910562513
Banco Interamericano de Finanzas,febrero,2019,0.0273070185860425,0.0150256932838678,0.00308404009252114,-0.00206919911580527,-0.0110028649959291,0.0282810647035267
Banco Interamericano de Finanzas,marzo,2019,0.0254904685584189,0.0457623736458125,0.00768639508070712,0.0175161918624351,0.0189623759811367,0.00695338390640901
Banco Interamericano de Finanzas,abril,2019,0.018081368304348,-0.018815340705531,-0.00152555301296717,-0.000808638555136718,-0.0200649207520668,-0.0301672279938518
Scotiabank Peru,enero ,2014,0.0145733245153025,0.0432114863095332,0.0198624904507257,0.00487490487658996,-0.0258556812242487,-0.00394838166850473
Scotiabank Peru,febrero,2014,0.0133181831182641,-0.0252816541271397,-0.050187265917603,0.00871595891260327,0.00574878512416563,-0.0109462454236505
Scotiabank Peru,marzo,2014,0.0193305243315947,0.00549749812775508,0.0725552050473186,0.00466240378922669,-0.00674779158360332,0.00594457484340686
Scotiabank Peru,abril,2014,0.0168909476781703,0.0409439963814267,0.0198529411764706,0.00563544966406109,0.00449372828819953,0.00156290289646522
Scotiabank Peru,mayo,2014,1.50403716156024,1.7227403175399,-0.0627253064167267,0.111404473136067,-0.0261621311311524,-0.302451396252965
Scotiabank Peru,junio,2014,-0.0427830965720221,0.0052923643397673,0.0184615384615385,-0.0182080780506571,0.00200410706120449,0.0334147371167152
Scotiabank Peru,julio,2014,-0.0163258148339394,0.0100720353829031,-0.0158610271903324,-0.013352132074076,0.00671877987742844,0.0279420003605838
Scotiabank Peru,agosto,2014,-0.025154654423743,-0.0194791187081831,0.00613967766692249,-0.0095862969911278,0.0125421037474697,-0.0255887139938905
Scotiabank Peru,septiembre,2014,-0.0251841782687321,-0.00344591704892235,0.0167810831426393,-0.00446866929926335,-0.0120849223224406,0.0208191019675374
Scotiabank Peru,octubre,2014,0.00700457917571448,0.00573927738473844,-0.00675168792198048,-0.00170696974108324,-0.0206149017129269,0.0106199761355542
Scotiabank Peru,noviembre,2014,-0.00185007748718344,0.0261849244550972,-0.0196374622356495,-0.00153800392158361,0.00718337298135632,-0.00942882532610737
Scotiabank Peru,diciembre,2014,0.00668199735343162,-0.0244389690465602,-0.0154083204930663,0.00048630223594573,-0.0674026369759257,0.00362295856806244
Scotiabank Peru,enero ,2015,0.0271820137361312,0.0314924013968964,0.0688575899843506,0.01092081454138,-0.0198921031990354,-0.0156493110617534
Scotiabank Peru,febrero,2015,-0.0434900504984519,0.0575128530661532,-0.0278184480234261,-0.0320324668720101,-0.0174370351765698,-0.0204692530950226
Scotiabank Peru,marzo,2015,0.022935776785665,-0.0116247599683502,0.00828313253012057,-0.000742783650680577,-0.00721821930501596,0.0271451522010391
Scotiabank Peru,abril,2015,0.0678031167360085,-0.0168981658121837,-0.00597460791635549,0.00464958328558343,0.00356411146698687,-0.0340122458379598
Scotiabank Peru,mayo,2015,0.027365952444952,0.0212893819592593,-0.00826446280991745,0.00670215649388932,0.00937850254249373,-0.0286820064219084
Scotiabank Peru,junio,2015,-0.0177128049866967,0.0739037505064267,-0.0234848484848484,0.00130076133712058,-0.0121437150796943,0.02225514158811
Scotiabank Peru,julio,2015,0.00939107650246589,0.00978278199127164,0.00387897595034902,0.00313723928524346,0.0207062108098947,0.0113227077197842
Scotiabank Peru,agosto,2015,0.0257012188832778,0.0172138586503915,0.0432766615146832,-0.000342645932941891,0.0136103317248142,0.0053742835323407
Scotiabank Peru,septiembre,2015,-0.00194310382733522,0.0390386164554046,-0.00740740740740738,-0.00951082284687197,-0.00675038412383708,0.00229541513904929
Scotiabank Peru,octubre,2015,-0.0160133872086981,0.0412956428959382,-0.00462996180811598,-0.00608635413827831,-0.0103036316809555,0.058561833376505
Scotiabank Peru,noviembre,2015,-0.0153674062718339,-0.024703851988174,0.012898637229747,0.000468824405776956,-0.0347596886669668,0.028924384267467
Scotiabank Peru,diciembre,2015,-0.0167998508012397,-0.00720664428149277,0.00148038490007399,-0.00270350455616922,-0.0246987561637784,-0.0159808654626012
Scotiabank Peru,enero ,2016,0.0116295163580417,0.0526350881530946,0.0539541759053955,0.0105282572457406,-0.000781513830765696,-0.0111782817207312
Scotiabank Peru,febrero,2016,-0.039429011916719,0.013467112748214,-0.0147265077138849,-0.00177040610863821,0.00512009017412725,-0.0426147339354453
Scotiabank Peru,marzo,2016,-0.029102379238703,0.00710130955734436,-0.0170818505338078,-0.00250178865538408,0.00186713371826558,0.0360313284136597
Scotiabank Peru,abril,2016,-0.0506579735642933,0.0455276458777807,-0.000724112961621998,-0.000362653939528882,0.0216251131528467,0.0201777419726422
Scotiabank Peru,mayo,2016,-0.0133335585969462,-0.0011225760736622,-0.0217391304347827,-0.00374499790590031,-0.00424943686545648,-0.0115458407325281
Scotiabank Peru,junio,2016,0.0141656176237388,0.0080794958322608,0.0348148148148149,0.011462964757786,-0.0175675932159457,0.00786098189241839
Scotiabank Peru,julio,2016,0.00263326104336618,0.0107871931471882,-0.0243378668575519,0.0132297298259011,0.00742042194358112,0.0269108265548956
Scotiabank Peru,agosto,2016,-0.00711766086277768,-0.047586582216545,-0.0117388114453412,-0.00640782200584567,-0.0157675295268642,0.023182098491372
Scotiabank Peru,septiembre,2016,0.000365123100601518,0.00763475004105463,0.0519673348181143,0.0151214794571938,0.00412861000040359,-0.00302498898347296
Scotiabank Peru,octubre,2016,0.00242238211248857,-0.0255290231988196,-0.0190543401552576,-0.0235004198911663,0.0481586318282383,0.0322072154187174
Scotiabank Peru,noviembre,2016,0.0150857503912768,-0.0158083168587474,0.0086330935251798,0.0248283340594122,0.00142185201118618,0.0123337769283035
Scotiabank Peru,diciembre,2016,0.00491735678911201,0.0414786633298083,0.00142653352353777,-0.0149327102978514,-0.0207085785813327,-0.0035260961489772
Scotiabank Peru,enero ,2017,-0.0235324998526554,-0.0109667110682135,0.0227920227920228,-0.012165880866465,0.0188708302947387,-0.00206290751408141
Scotiabank Peru,febrero,2017,0.0229586532548537,0.0545177566323804,0.025766016713092,0.000512730014202299,-0.0159841403643562,-0.00128186799475844
Scotiabank Peru,marzo,2017,0.0150628311346343,-0.0359666898867891,-0.021724372029871,0.00902560449148266,0.0105025197057959,0.0173106965742473
Scotiabank Peru,abril,2017,0.00938833545372927,0.00807840481220169,0.00555170020818876,0.000829916154017497,0.0205394957352164,0.00684625042151931
Scotiabank Peru,mayo,2017,0.0173699590159943,-0.0183424546072823,-0.00621118012422359,0.00764161539931092,-0.0149421116985832,-0.0472423106718627
Scotiabank Peru,junio,2017,0.0211589802075346,-0.0234383739375304,0.00069444444444443,0.00088781167398434,0.0199356855878228,0.0150165794252955
Scotiabank Peru,julio,2017,-0.00223958263087019,0.000750482438614824,-0.0145732130464955,-0.005264576666739,-0.00227161896769864,0.00955652726108536
Scotiabank Peru,agosto,2017,-0.00188713048463537,0.0525564583869388,-0.00281690140845064,0.0120071560599413,0.0169386451589699,-0.0288049499324379
Scotiabank Peru,septiembre,2017,-0.00268754017745394,0.00656691690352284,-0.00211864406779657,-0.00970113567891053,-0.01359434809042,0.0162036882286454
Scotiabank Peru,octubre,2017,0.00505680363296397,-0.0209682503403059,0.0056617126680821,0.0306836712961377,0.00400869038611333,0.0303222286788471
Scotiabank Peru,noviembre,2017,-0.0116906490022594,0.0103336468879162,-0.00211118930330761,-0.02114267709673,0.000489308671674141,0.000929006460476323
Scotiabank Peru,diciembre,2017,0.00761110699680026,0.0171831727121712,0.0028208744710861,0.0179461393879812,-0.0185859335543454,-0.00989985631449281
Scotiabank Peru,enero ,2018,0.00827334908897442,0.0286615927898188,0.0801687763713079,0.00439250602935786,-0.00602562024039366,-0.000695796215807718
Scotiabank Peru,febrero,2018,0.000543916867323614,0.0111441346036889,-0.00976562499999991,0.00422429534013475,-0.0360718793848933,0.00579037256818006
Scotiabank Peru,marzo,2018,-0.000410427780678969,-0.0361938003475885,0.00262984878369488,0.000608644329647633,0.0625969042843668,0.0118079678236308
Scotiabank Peru,abril,2018,-0.0084907933857999,0.0322292026121968,0.0104918032786885,0.00172429931886629,0.00236595677369342,0.00174537116106198
Scotiabank Peru,mayo,2018,0.00489617713944329,-0.0339160663611244,-0.018170019467878,-0.000128809042244961,-0.016473239093583,0.0128642430680776
Scotiabank Peru,junio,2018,-0.0102026211384857,0.0244026932437088,0.0224719101123595,-0.00343181407979425,0.0210672519800833,0.0147971925813841
Scotiabank Peru,julio,2018,-0.00107180412346709,0.00147802892878304,-0.0258564964447318,-0.00307732383460136,0.00331810081258626,-0.00849930981990902
Scotiabank Peru,agosto,2018,0.00416666635850446,0.00224402809353317,-0.019907100199071,2.18006762974879E-05,-0.0406218231495147,0.00260026413987649
Scotiabank Peru,septiembre,2018,0.0158630927822263,-0.0490443511246005,0.028436018957346,0.00466916661850217,-0.00186883103021549,-0.00382636902189221
Scotiabank Peru,octubre,2018,0.00420924482634467,0.0415870445716891,-0.0151415404871625,0.000756428330853644,0.064209773582315,0.00563427166361497
